Species,District,Responsible Department,Location,Last Inspection Date,BRR,Tree_number,Department Ref. No.,OVTNo,XCoordinate,YCoordinate,Type,Condition,MitigationMeasure
Aegle marmelos,Central & Western,Architectural Services Department,"Kennedy Road near Garden Road, Slope No. 11SW-B/F22",23/10/2020,N,ARCHSD/CW/00183,SA1902_TS014,ARCHSD CW/31,834235.0,815342.0,OVT,,
Brownea grandiceps,Central & Western,Architectural Services Department,"Government House Garden, Upper Albert Road, Central, H.K., Slope No. 11SW-B/F45",9/10/2020,N,ARCHSD/CW/00184,SA1941_TS099,ARCHSD CW/32,834320.0,815519.0,OVT,Health condition (fair),Appropriate Pruning
Brownea grandiceps,Central & Western,Architectural Services Department,"Government House Garden, Upper Albert Road, Central, H.K., Slope No. 11SW-B/F45",9/10/2020,N,ARCHSD/CW/00184,SA1941_TS099,ARCHSD CW/32,834320.0,815519.0,OVT,Health condition (fair),
Brownea grandiceps,Central & Western,Architectural Services Department,"Government House Garden, Upper Albert Road, Central, H.K., Slope No. 11SW-B/F45",9/10/2020,N,ARCHSD/CW/00184,SA1941_TS099,ARCHSD CW/32,834320.0,815519.0,OVT,Obvious wound(s),Appropriate Pruning
Brownea grandiceps,Central & Western,Architectural Services Department,"Government House Garden, Upper Albert Road, Central, H.K., Slope No. 11SW-B/F45",9/10/2020,N,ARCHSD/CW/00184,SA1941_TS099,ARCHSD CW/32,834320.0,815519.0,OVT,Obvious wound(s),
Brownea grandiceps,Central & Western,Architectural Services Department,"Government House Garden, Upper Albert Road, Central, H.K., Slope No. 11SW-B/F45",9/10/2020,N,ARCHSD/CW/00184,SA1941_TS099,ARCHSD CW/32,834320.0,815519.0,OVT,,Appropriate Pruning
Brownea grandiceps,Central & Western,Architectural Services Department,"Government House Garden, Upper Albert Road, Central, H.K., Slope No. 11SW-B/F45",9/10/2020,N,ARCHSD/CW/00184,SA1941_TS099,ARCHSD CW/32,834320.0,815519.0,OVT,,
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Dieback twigs (Less than 5%),Appropriate Pruning
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Dieback twigs (Less than 5%),Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Dieback twigs (Less than 5%),Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Dieback twigs (Less than 5%),Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Dieback twigs (Less than 5%),
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Fungal fruiting bodies (moderate amount),Appropriate Pruning
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Fungal fruiting bodies (moderate amount),Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Fungal fruiting bodies (moderate amount),Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Fungal fruiting bodies (moderate amount),Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Fungal fruiting bodies (moderate amount),
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Health condition (poor),Appropriate Pruning
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Health condition (poor),Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Health condition (poor),Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Health condition (poor),Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Health condition (poor),
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Obvious wound(s),Appropriate Pruning
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Obvious wound(s),Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Obvious wound(s),Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Obvious wound(s),Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Obvious wound(s),
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Sign of pest and disease (severe),Appropriate Pruning
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Sign of pest and disease (severe),Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Sign of pest and disease (severe),Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Sign of pest and disease (severe),Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,Sign of pest and disease (severe),
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,,Appropriate Pruning
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,,Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,,Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Amenity Plot at Upper Albert Road / Lower Albert Road,20/11/2020,Y,LCSD/CW/00077,LCSD CW/78,LCSD CW/78,834351.0,815429.0,OVT,,
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Cavity (moderate),Cabling
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Cavity (moderate),Other Support
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Cavity (moderate),Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Cavity (moderate),Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Cavity (moderate),Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Cavity (moderate),
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Fungal fruiting bodies (small amount),Cabling
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Fungal fruiting bodies (small amount),Other Support
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Fungal fruiting bodies (small amount),Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Fungal fruiting bodies (small amount),Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Fungal fruiting bodies (small amount),Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Fungal fruiting bodies (small amount),
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Health condition (fair),Cabling
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Health condition (fair),Other Support
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Health condition (fair),Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Health condition (fair),Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Health condition (fair),Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Health condition (fair),
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Obvious wound(s),Cabling
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Obvious wound(s),Other Support
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Obvious wound(s),Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Obvious wound(s),Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Obvious wound(s),Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,Obvious wound(s),
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,,Cabling
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,,Other Support
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,,Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,,Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Garden Road at junction with Lower Albert Road,4/9/2020,N,LCSD/CW/00078,LCSD CW/80,LCSD CW/80,834470.0,815473.0,OVT,,
Pterocarpus indicus,Central & Western,Architectural Services Department,"Lower Albert Road, Slope No. 11SW-B/F8",30/10/2020,N,ARCHSD/CW/00185,SA1947_TS030,ARCHSD CW/33,834331.0,815622.0,OVT,Dead branches,Appropriate Pruning
Pterocarpus indicus,Central & Western,Architectural Services Department,"Lower Albert Road, Slope No. 11SW-B/F8",30/10/2020,N,ARCHSD/CW/00185,SA1947_TS030,ARCHSD CW/33,834331.0,815622.0,OVT,Dead branches,
Pterocarpus indicus,Central & Western,Architectural Services Department,"Lower Albert Road, Slope No. 11SW-B/F8",30/10/2020,N,ARCHSD/CW/00185,SA1947_TS030,ARCHSD CW/33,834331.0,815622.0,OVT,Health condition (fair),Appropriate Pruning
Pterocarpus indicus,Central & Western,Architectural Services Department,"Lower Albert Road, Slope No. 11SW-B/F8",30/10/2020,N,ARCHSD/CW/00185,SA1947_TS030,ARCHSD CW/33,834331.0,815622.0,OVT,Health condition (fair),
Pterocarpus indicus,Central & Western,Architectural Services Department,"Lower Albert Road, Slope No. 11SW-B/F8",30/10/2020,N,ARCHSD/CW/00185,SA1947_TS030,ARCHSD CW/33,834331.0,815622.0,OVT,,Appropriate Pruning
Pterocarpus indicus,Central & Western,Architectural Services Department,"Lower Albert Road, Slope No. 11SW-B/F8",30/10/2020,N,ARCHSD/CW/00185,SA1947_TS030,ARCHSD CW/33,834331.0,815622.0,OVT,,
Tectona grandis,Central & Western,Fire Services Department,"Central Fire Station, Cotton Tree Drive",5/9/2020,N,FSD/CW/00001,LCSD CW099,FSD CW/1,834712.0,815499.0,OVT,Dieback twigs (Less than 5%),
Tectona grandis,Central & Western,Fire Services Department,"Central Fire Station, Cotton Tree Drive",5/9/2020,N,FSD/CW/00001,LCSD CW099,FSD CW/1,834712.0,815499.0,OVT,Health condition (fair),
Tectona grandis,Central & Western,Fire Services Department,"Central Fire Station, Cotton Tree Drive",5/9/2020,N,FSD/CW/00001,LCSD CW099,FSD CW/1,834712.0,815499.0,OVT,,
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Hong Kong Squash Centre,28/10/2020,N,LCSD/CW/00085,LCSD CW/100,LCSD CW/100,834536.0,815351.0,OVT,Dieback twigs (Less than 5%),Appropriate Pruning
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Hong Kong Squash Centre,28/10/2020,N,LCSD/CW/00085,LCSD CW/100,LCSD CW/100,834536.0,815351.0,OVT,Dieback twigs (Less than 5%),Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Hong Kong Squash Centre,28/10/2020,N,LCSD/CW/00085,LCSD CW/100,LCSD CW/100,834536.0,815351.0,OVT,Dieback twigs (Less than 5%),
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Hong Kong Squash Centre,28/10/2020,N,LCSD/CW/00085,LCSD CW/100,LCSD CW/100,834536.0,815351.0,OVT,Health condition (fair),Appropriate Pruning
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Hong Kong Squash Centre,28/10/2020,N,LCSD/CW/00085,LCSD CW/100,LCSD CW/100,834536.0,815351.0,OVT,Health condition (fair),Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Hong Kong Squash Centre,28/10/2020,N,LCSD/CW/00085,LCSD CW/100,LCSD CW/100,834536.0,815351.0,OVT,Health condition (fair),
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Hong Kong Squash Centre,28/10/2020,N,LCSD/CW/00085,LCSD CW/100,LCSD CW/100,834536.0,815351.0,OVT,,Appropriate Pruning
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Hong Kong Squash Centre,28/10/2020,N,LCSD/CW/00085,LCSD CW/100,LCSD CW/100,834536.0,815351.0,OVT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Hong Kong Squash Centre,28/10/2020,N,LCSD/CW/00085,LCSD CW/100,LCSD CW/100,834536.0,815351.0,OVT,,
Ficus microcarpa,Central & Western,Architectural Services Department,"Hong Kong Park, on the slope near the entrance at Red Cotton Road, Slope No. 11SW-B/C133",23/10/2020,N,ARCHSD/CW/00190,SA1772_TS003,ARCHSD CW/37,834607.0,815419.0,OVT,Dead branches,Appropriate Pruning
Ficus microcarpa,Central & Western,Architectural Services Department,"Hong Kong Park, on the slope near the entrance at Red Cotton Road, Slope No. 11SW-B/C133",23/10/2020,N,ARCHSD/CW/00190,SA1772_TS003,ARCHSD CW/37,834607.0,815419.0,OVT,Dead branches,
Ficus microcarpa,Central & Western,Architectural Services Department,"Hong Kong Park, on the slope near the entrance at Red Cotton Road, Slope No. 11SW-B/C133",23/10/2020,N,ARCHSD/CW/00190,SA1772_TS003,ARCHSD CW/37,834607.0,815419.0,OVT,Health condition (fair),Appropriate Pruning
Ficus microcarpa,Central & Western,Architectural Services Department,"Hong Kong Park, on the slope near the entrance at Red Cotton Road, Slope No. 11SW-B/C133",23/10/2020,N,ARCHSD/CW/00190,SA1772_TS003,ARCHSD CW/37,834607.0,815419.0,OVT,Health condition (fair),
Ficus microcarpa,Central & Western,Architectural Services Department,"Hong Kong Park, on the slope near the entrance at Red Cotton Road, Slope No. 11SW-B/C133",23/10/2020,N,ARCHSD/CW/00190,SA1772_TS003,ARCHSD CW/37,834607.0,815419.0,OVT,,Appropriate Pruning
Ficus microcarpa,Central & Western,Architectural Services Department,"Hong Kong Park, on the slope near the entrance at Red Cotton Road, Slope No. 11SW-B/C133",23/10/2020,N,ARCHSD/CW/00190,SA1772_TS003,ARCHSD CW/37,834607.0,815419.0,OVT,,
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Cavity (minor),Appropriate Pruning
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Cavity (minor),Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Cavity (minor),Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Cavity (minor),Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Cavity (minor),
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Dieback twigs (Less than 5%),Appropriate Pruning
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Dieback twigs (Less than 5%),Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Dieback twigs (Less than 5%),Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Dieback twigs (Less than 5%),Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Dieback twigs (Less than 5%),
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Health condition (fair),Appropriate Pruning
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Health condition (fair),Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Health condition (fair),Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Health condition (fair),Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,Health condition (fair),
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,,Appropriate Pruning
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,,Continuous Monitoring
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,,Pest
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,,Disease Control
Ficus microcarpa,Central & Western,Leisure and Cultural Services Department,Hong Kong Park near the Museum of Tea Ware,21/1/2021,Y,LCSD/CW/00089,LCSD CW/114,LCSD CW/114,834812.0,815439.0,OVT,,
Ginkgo biloba,Central & Western,Leisure and Cultural Services Department,Chater Garden,25/1/2021,N,LCSD/CW/00091,LCSD CW/121,LCSD CW/121,834669.0,815720.0,OVT,Asymmetric tree canopy,
Ginkgo biloba,Central & Western,Leisure and Cultural Services Department,Chater Garden,25/1/2021,N,LCSD/CW/00091,LCSD CW/121,LCSD CW/121,834669.0,815720.0,OVT,Dieback twigs (Less than 5%),
Ginkgo biloba,Central & Western,Leisure and Cultural Services Department,Chater Garden,25/1/2021,N,LCSD/CW/00091,LCSD CW/121,LCSD CW/121,834669.0,815720.0,OVT,Health condition (fair),
Ginkgo biloba,Central & Western,Leisure and Cultural Services Department,Chater Garden,25/1/2021,N,LCSD/CW/00091,LCSD CW/121,LCSD CW/121,834669.0,815720.0,OVT,,
Artocarpus communis (syn. Artocarpus altilis),Central & Western,Leisure and Cultural Services Department,Chater Garden,25/1/2021,N,LCSD/CW/00092,LCSD CW/122,LCSD CW/122,834685.0,815731.0,OVT,Cavity (minor),Appropriate Pruning
